x,y
158.06654357910156,11.022421836853027
154.06654357910156,11.017561912536621
158.0543975830078,21.022415161132812
154.0543975830078,21.017555236816406
158.04225158691406,31.02240753173828
154.04225158691406,31.017547607421875
158.0301055908203,41.02239990234375
154.0301055908203,41.017539978027344
92.40167236328125,208.32969665527344
88.40167236328125,208.33030700683594
92.40319061279297,218.32969665527344
88.40319061279297,218.33030700683594
92.40470886230469,228.32969665527344
88.40470886230469,228.33030700683594
92.40623474121094,238.32969665527344
88.40623474121094,238.33030700683594
92.40775299072266,248.32969665527344
88.40775299072266,248.33030700683594
92.40927124023438,258.3297119140625
88.40927124023438,258.330322265625
92.4107894897461,268.3297119140625
88.4107894897461,268.330322265625
92.41231536865234,278.3297119140625
88.41231536865234,278.330322265625
92.41383361816406,288.3297119140625
88.41383361816406,288.330322265625
92.41535186767578,298.3297119140625
88.41535186767578,298.330322265625
92.4168701171875,308.3297119140625
88.4168701171875,308.330322265625
92.39156341552734,141.83969116210938
88.39156341552734,141.84030151367188
92.39308166503906,151.83969116210938
88.39308166503906,151.84030151367188
92.39459991455078,161.83969116210938
88.39459991455078,161.84030151367188
92.39612579345703,171.83969116210938
88.39612579345703,171.84030151367188
92.39764404296875,181.83969116210938
88.39764404296875,181.84030151367188
92.38036346435547,68.14969635009766
88.38036346435547,68.15030670166016
92.38188171386719,78.14969635009766
88.38188171386719,78.15030670166016
92.3833999633789,88.14969635009766
88.3833999633789,88.15030670166016
92.38492584228516,98.14969635009766
88.38492584228516,98.15030670166016
92.38644409179688,108.14969635009766
88.38644409179688,108.15030670166016
92.3879623413086,118.14969635009766
88.3879623413086,118.15030670166016
92.37171173095703,11.23969554901123
88.37171173095703,11.240303993225098
92.37322998046875,21.239696502685547
88.37322998046875,21.24030303955078
92.37474822998047,31.239696502685547
88.37474822998047,31.24030303955078
92.37627410888672,41.23969268798828
88.37627410888672,41.24030303955078
10.008929252624512,330.53997802734375
10.01107120513916,326.53997802734375
-0.035086870193481445,325.0330810546875
3.389664888381958,322.9664306640625
338.7735900878906,209.16116333007812
334.7735900878906,209.15875244140625
338.7675476074219,219.16116333007812
334.7675476074219,219.15875244140625
338.7615051269531,229.16116333007812
334.7615051269531,229.15875244140625
338.7554626464844,239.16116333007812
334.7554626464844,239.15875244140625
338.7494201660156,249.16114807128906
334.7494201660156,249.1587371826172
338.7433776855469,259.1611633300781
334.7433776855469,259.1587219238281
338.7373352050781,269.1611633300781
334.7373352050781,269.1587219238281
338.7313232421875,279.1611633300781
334.7313232421875,279.1587219238281
338.72528076171875,289.1611633300781
334.72528076171875,289.1587219238281
338.71923828125,299.1611633300781
334.71923828125,299.1587219238281
338.71319580078125,309.1611633300781
334.71319580078125,309.1587219238281
338.8131408691406,143.67117309570312
334.8131408691406,143.66876220703125
338.8070983886719,153.67117309570312
334.8070983886719,153.66876220703125
338.8010559082031,163.67117309570312
334.8010559082031,163.66876220703125
338.7950134277344,173.67117309570312
334.7950134277344,173.66876220703125
338.7889709472656,183.67115783691406
334.7889709472656,183.6687469482422
338.8934020996094,10.791206359863281
334.8934020996094,10.788789749145508
338.8873596191406,20.79120445251465
334.8873596191406,20.788789749145508
338.8813171386719,30.791200637817383
334.8813171386719,30.788785934448242
338.8752746582031,40.791202545166016
334.8752746582031,40.78878402709961
1.96999990940094,9.960770606994629
-2.0299999713897705,9.959229469299316
1.966147780418396,19.960769653320312
-2.0338518619537354,19.959228515625
1.9622957706451416,29.960769653320312
-2.0377039909362793,29.959228515625
1.9584436416625977,39.96076965332031
-2.0415561199188232,39.959228515625
1.9545915126800537,49.96076583862305
-2.045408248901367,49.959224700927734
1.9507395029067993,59.96076583862305
-2.049260377883911,59.959224700927734
1.9468873739242554,69.96076965332031
-2.053112268447876,69.959228515625
1.943035364151001,79.96076202392578
-2.05696439743042,79.95922088623047
1.9411070346832275,89.95894622802734
-2.0588924884796143,89.9610366821289
1.946329951286316,99.95894622802734
-2.0536694526672363,99.9610366821289
1.9515529870986938,109.95894622802734
-2.0484466552734375,109.9610366821289
1.9567759037017822,119.95894622802734
-2.0432236194610596,119.9610366821289
1.9619988203048706,129.95895385742188
-2.0380005836486816,129.96102905273438
1.9672218561172485,139.95895385742188
-2.032777786254883,139.96102905273438
1.972444772720337,149.95895385742188
-2.027554750442505,149.96102905273438
1.9776676893234253,159.95895385742188
-2.022331714630127,159.96102905273438
1.9828906059265137,169.95895385742188
-2.017108917236328,169.96102905273438
1.9881136417388916,179.95895385742188
-2.01188588142395,179.96102905273438
1.99333655834198,189.9589385986328
-2.0066628456115723,189.9610137939453
1.9985594749450684,199.9589385986328
-2.0014400482177734,199.9610137939453
2.0037825107574463,209.9589385986328
-1.9962170124053955,209.9610137939453
2.009005546569824,219.95892333984375
-1.9909940958023071,219.96099853515625
2.014228343963623,229.95892333984375
-1.9857711791992188,229.96099853515625
2.019451379776001,239.95892333984375
-1.9805481433868408,239.96099853515625
2.018831491470337,249.96022033691406
-1.981168508529663,249.95970153808594
2.0175256729125977,259.9602355957031
-1.9824742078781128,259.9596862792969
2.0162200927734375,269.9602355957031
-1.9837799072265625,269.9596862792969
2.0149145126342773,279.9602355957031
-1.9850854873657227,279.9596862792969
2.013608932495117,289.9602355957031
-1.9863911867141724,289.9596862792969
2.012303113937378,299.9602355957031
-1.9876967668533325,299.9596862792969
2.0109975337982178,309.9602355957031
-1.9890024662017822,309.9596862792969
396.3500061035156,318.5392150878906
392.3500061035156,318.5407409667969
391.2312316894531,328.74188232421875
389.1028747558594,325.35516357421875
-2.0299999713897705,9.959229469299316
1.96999990940094,9.960770606994629
3.034386157989502,-0.26248621940612793
5.134129047393799,3.1420810222625732
384.58892822265625,2.0199997425079346
384.591064453125,-1.9799997806549072
374.58892822265625,2.0146872997283936
374.591064453125,-1.9853121042251587
364.58892822265625,2.0093750953674316
364.591064453125,-1.9906245470046997
354.58892822265625,2.0040626525878906
354.591064453125,-1.9959368705749512
144.9597930908203,1.9544697999954224
144.96022033691406,-2.045530080795288
134.9597930908203,1.9534025192260742
134.96022033691406,-2.046597480773926
124.95979309082031,1.952335238456726
124.96022033691406,-2.0476646423339844
114.95979309082031,1.951267957687378
114.96022033691406,-2.048732042312622
104.95979309082031,1.9502006769180298
104.96022033691406,-2.0497994422912598
79.38066101074219,1.9577239751815796
79.37936401367188,-2.042275905609131
69.38066101074219,1.9609830379486084
69.37936401367188,-2.0390167236328125
59.38066482543945,1.9642421007156372
59.37936019897461,-2.035757541656494
49.38066482543945,1.9675012826919556
49.37936019897461,-2.032498598098755
39.38066864013672,1.9707603454589844
39.379364013671875,-2.0292394161224365
29.38066864013672,1.9740194082260132
29.379364013671875,-2.025980234146118
19.38066864013672,1.977278470993042
19.379364013671875,-2.022721290588379
101.42089080810547,129.41490173339844
101.41910552978516,133.41490173339844
111.42089080810547,129.41937255859375
111.41910552978516,133.41937255859375
121.42089080810547,129.42384338378906
121.41910552978516,133.42384338378906
131.4208984375,129.4282989501953
131.41909790039062,133.4282989501953
141.4208984375,129.43276977539062
141.41909790039062,133.43276977539062
151.4208984375,129.43724060058594
151.41909790039062,133.43724060058594
161.42088317871094,129.44171142578125
161.41908264160156,133.44171142578125
171.42088317871094,129.44618225097656
171.41908264160156,133.44618225097656
181.42088317871094,129.4506378173828
181.41908264160156,133.4506378173828
191.42088317871094,129.45510864257812
191.41908264160156,133.45510864257812
201.42088317871094,129.45957946777344
201.41908264160156,133.45957946777344
211.42088317871094,129.46405029296875
211.41908264160156,133.46405029296875
221.42088317871094,129.46852111816406
221.41908264160156,133.46852111816406
231.42088317871094,129.47299194335938
231.41908264160156,133.47299194335938
241.42088317871094,129.47744750976562
241.41908264160156,133.47744750976562
251.42088317871094,129.48191833496094
251.41908264160156,133.48191833496094
261.4208679199219,129.48638916015625
261.4190979003906,133.48638916015625
271.4208679199219,129.49085998535156
271.4190979003906,133.49085998535156
281.4208679199219,129.49533081054688
281.4190979003906,133.49533081054688
291.4208679199219,129.49978637695312
291.4190979003906,133.49978637695312
301.4208679199219,129.50425720214844
301.4190979003906,133.50425720214844
311.4208679199219,129.50872802734375
311.4190979003906,133.50872802734375
321.4208679199219,129.51319885253906
321.4190979003906,133.51319885253906
10.01107120513916,326.53997802734375
10.008929252624512,330.53997802734375
20.011070251464844,326.54534912109375
20.008926391601562,330.54534912109375
30.01106834411621,326.5506896972656
30.00892448425293,330.5506896972656
40.01106643676758,326.5560607910156
40.0089225769043,330.5560607910156
50.01106643676758,326.5614013671875
50.0089225769043,330.5614013671875
60.01106643676758,326.5667724609375
60.0089225769043,330.5667724609375
70.01106262207031,326.5721130371094
70.00892639160156,330.5721130371094
101.62105560302734,326.58905029296875
101.6189193725586,330.58905029296875
111.62020111083984,326.5908508300781
111.6197738647461,330.5908508300781
121.62020874023438,326.5919189453125
121.61978149414062,330.5919189453125
131.62020874023438,326.5929870605469
131.61978149414062,330.5929870605469
141.62020874023438,326.59405517578125
141.61978149414062,330.59405517578125
151.62020874023438,326.5951232910156
151.61978149414062,330.5951232910156
161.62020874023438,326.59619140625
161.61978149414062,330.59619140625
171.62020874023438,326.5972595214844
171.61978149414062,330.5972595214844
181.62020874023438,326.59832763671875
181.61978149414062,330.59832763671875
191.62020874023438,326.5993957519531
191.61978149414062,330.5993957519531
201.62020874023438,326.6004638671875
201.61978149414062,330.6004638671875
211.62020874023438,326.6015319824219
211.61978149414062,330.6015319824219
221.62020874023438,326.60260009765625
221.61978149414062,330.60260009765625
231.62020874023438,326.6036682128906
231.61978149414062,330.6036682128906
241.62020874023438,326.604736328125
241.61978149414062,330.604736328125
251.62020874023438,326.6058044433594
251.61978149414062,330.6058044433594
261.6202087402344,326.60687255859375
261.6197814941406,330.60687255859375
271.6202087402344,326.6079406738281
271.6197814941406,330.6079406738281
281.6202087402344,326.6090087890625
281.6197814941406,330.6090087890625
291.6199951171875,326.6099853515625
291.6199951171875,330.6099853515625
301.6199951171875,326.6099853515625
301.6199951171875,330.6099853515625
311.6199951171875,326.6099853515625
311.6199951171875,330.6099853515625
321.6199951171875,326.6099853515625
321.6199951171875,330.6099853515625
347.72998046875,326.6099853515625
347.72998046875,330.6099853515625
357.72998046875,326.6099853515625
357.72998046875,330.6099853515625
367.72998046875,326.6099853515625
367.72998046875,330.6099853515625
377.72998046875,326.6099853515625
377.72998046875,330.6099853515625
392.3500061035156,318.5407409667969
396.3500061035156,318.5392150878906
392.34613037109375,308.5407409667969
396.34613037109375,308.5392150878906
392.34222412109375,298.5407409667969
396.34222412109375,298.5392150878906
392.3383483886719,288.5407409667969
396.3383483886719,288.5392150878906
392.33447265625,278.5407409667969
396.33447265625,278.5392150878906
392.33056640625,268.5407409667969
396.33056640625,268.5392150878906
392.3266906738281,258.5407409667969
396.3266906738281,258.5392150878906
392.3227844238281,248.54075622558594
396.3227844238281,248.53919982910156
392.31939697265625,238.5404052734375
396.31939697265625,238.53955078125
392.3172912597656,228.5404052734375
396.3172912597656,228.53955078125
392.315185546875,218.5404052734375
396.315185546875,218.53955078125
392.3130798339844,208.5404052734375
396.3130798339844,208.53955078125
392.31097412109375,198.5404052734375
396.31097412109375,198.53955078125
392.3088684082031,188.5404052734375
396.3088684082031,188.53955078125
392.3067321777344,178.5404052734375
396.3067321777344,178.53955078125
392.30462646484375,168.5404052734375
396.30462646484375,168.53955078125
392.3025207519531,158.5404052734375
396.3025207519531,158.53955078125
392.3004150390625,148.5404052734375
396.3004150390625,148.53955078125
392.2983093261719,138.5404052734375
396.2983093261719,138.53955078125
392.29620361328125,128.5404052734375
396.29620361328125,128.53955078125
392.2940979003906,118.54039764404297
396.2940979003906,118.53955841064453
392.2919616699219,108.54039764404297
396.2919616699219,108.53955841064453
392.28985595703125,98.54039764404297
396.28985595703125,98.53955841064453
392.2877502441406,88.54039764404297
396.2877502441406,88.53955841064453
392.2975769042969,78.53759002685547
396.2975769042969,78.54239654541016
392.3095703125,68.53759002685547
396.3095703125,68.54239654541016
392.3215637207031,58.53760528564453
396.3215637207031,58.54240417480469
392.3335876464844,48.53761291503906
396.3335876464844,48.54241180419922
392.3455810546875,38.537620544433594
396.3455810546875,38.54241943359375
392.3575744628906,28.537628173828125
396.3575744628906,28.54242706298828
392.36956787109375,18.53763198852539
396.36956787109375,18.542430877685547
101.38975524902344,55.498661041259766
101.39024353027344,59.498661041259766
111.38975524902344,55.49744415283203
111.39024353027344,59.49744415283203
121.38975524902344,55.49622344970703
121.39024353027344,59.49622344970703
131.38975524902344,55.4950065612793
131.39024353027344,59.4950065612793
141.38975524902344,55.4937858581543
141.39024353027344,59.4937858581543
167.1697540283203,55.49064636230469
167.1702423095703,59.49064636230469
177.1697540283203,55.48942947387695
177.1702423095703,59.48942947387695
187.1697540283203,55.48820877075195
187.1702423095703,59.48820877075195
197.1697540283203,55.48699188232422
197.1702423095703,59.48699188232422
207.1697540283203,55.48577117919922
207.1702423095703,59.48577117919922
217.1697540283203,55.484554290771484
217.1702423095703,59.484554290771484
227.1697540283203,55.483333587646484
227.1702423095703,59.483333587646484
237.1697540283203,55.48211669921875
237.1702423095703,59.48211669921875
247.1697540283203,55.480899810791016
247.1702423095703,59.480899810791016
257.16973876953125,55.479679107666016
257.17022705078125,59.479679107666016
267.16973876953125,55.47846221923828
267.17022705078125,59.47846221923828
277.16973876953125,55.47724151611328
277.17022705078125,59.47724151611328
287.16973876953125,55.47602462768555
287.17022705078125,59.47602462768555
297.16973876953125,55.47480392456055
297.17022705078125,59.47480392456055
307.16973876953125,55.47358703613281
307.17022705078125,59.47358703613281
317.16973876953125,55.47237014770508
317.17022705078125,59.47237014770508
325.6289367675781,1.9886780977249146
325.6310729980469,-2.011321544647217
315.6289367675781,1.9833656549453735
315.6310729980469,-2.0166337490081787
305.6289367675781,1.978053331375122
305.6310729980469,-2.0219461917877197
295.6289367675781,1.972740888595581
295.6310729980469,-2.0272586345672607
285.6297912597656,1.9694833755493164
285.6302185058594,-2.0305166244506836
275.6297912597656,1.9684160947799683
275.6302185058594,-2.031583786010742
265.6297912597656,1.9673488140106201
265.6302185058594,-2.03265118598938
255.62979125976562,1.966281533241272
255.63021850585938,-2.0337183475494385
245.62979125976562,1.9652142524719238
245.63021850585938,-2.034785747528076
235.62979125976562,1.9641469717025757
235.63021850585938,-2.035853147506714
225.62979125976562,1.9630796909332275
225.63021850585938,-2.0369203090667725
215.62979125976562,1.9620124101638794
215.63021850585938,-2.03798770904541
205.62979125976562,1.9609451293945312
205.63021850585938,-2.0390548706054688
195.62979125976562,1.959877848625183
195.63021850585938,-2.0401222705841064
185.62979125976562,1.9588104486465454
185.63021850585938,-2.041189432144165
175.62979125976562,1.9577431678771973
175.63021850585938,-2.0422568321228027
384.591064453125,-1.9799997806549072
384.58892822265625,2.0199997425079346
394.7845458984375,3.2315521240234375
391.36175537109375,5.301438331604004
101.42015838623047,195.14088439941406
101.41983795166016,199.14088439941406
111.42015838623047,195.14169311523438
111.41983795166016,199.14169311523438
121.42015838623047,195.14251708984375
121.41983795166016,199.14251708984375
131.420166015625,195.14332580566406
131.41983032226562,199.14332580566406
141.420166015625,195.14413452148438
141.41983032226562,199.14413452148438
151.420166015625,195.1449432373047
151.41983032226562,199.1449432373047
161.420166015625,195.14576721191406
161.41983032226562,199.14576721191406
171.420166015625,195.14657592773438
171.41983032226562,199.14657592773438
181.420166015625,195.1473846435547
181.41983032226562,199.1473846435547
191.420166015625,195.148193359375
191.41983032226562,199.148193359375
201.420166015625,195.14901733398438
201.41983032226562,199.14901733398438
211.420166015625,195.1498260498047
211.41983032226562,199.1498260498047
221.420166015625,195.150634765625
221.41983032226562,199.150634765625
231.420166015625,195.1514434814453
231.41983032226562,199.1514434814453
241.420166015625,195.1522674560547
241.41983032226562,199.1522674560547
251.420166015625,195.153076171875
251.41983032226562,199.153076171875
261.4201354980469,195.1538848876953
261.4198303222656,199.1538848876953
271.4201354980469,195.15469360351562
271.4198303222656,199.15469360351562
281.4201354980469,195.155517578125
281.4198303222656,199.155517578125
291.4201354980469,195.1563262939453
291.4198303222656,199.1563262939453
301.4201354980469,195.15713500976562
301.4198303222656,199.15713500976562
311.4201354980469,195.15794372558594
311.4198303222656,199.15794372558594
321.4201354980469,195.1587677001953
321.4198303222656,199.1587677001953
338.85821533203125,69.03119659423828
334.85821533203125,69.0287857055664
338.8521728515625,79.03119659423828
334.8521728515625,79.0287857055664
338.84613037109375,89.03118896484375
334.84613037109375,89.02877807617188
338.840087890625,99.03118896484375
334.840087890625,99.02877807617188
338.83404541015625,109.03118896484375
334.83404541015625,109.02877807617188
338.8280029296875,119.03118896484375
334.8280029296875,119.02877807617188
